Method Name;CND;CDISP;CINT;FDP;HD;HEF;HER;HL;HVC;HVL;LOC;LAA;LND;MMI;MND;CC;NOAV;NOL;NOPM
com.naman14.timber.utils.NavigationUtils.getNowPlayingIntent(Context);0;1.0;1;1;4.6667;170.5256;0.0103;11;10;36.5412;5;0.0;0;73.8554;0;1;3;0;1
com.naman14.timber.utils.NavigationUtils.goToAlbum(Context, long);0;0.6667;3;1;7.2;466.0202;0.02;17;14;64.725;6;0.0;0;70.3785;0;1;5;0;2
com.naman14.timber.utils.NavigationUtils.goToArtist(Context, long);0;0.6667;3;1;7.2;466.0202;0.02;17;14;64.725;6;0.0;0;70.3785;0;1;5;0;2
com.naman14.timber.utils.NavigationUtils.goToLyrics(Context);0;1.0;2;1;5.8333;232.535;0.0126;12;10;39.8631;5;0.0;0;73.612;0;1;3;0;1
com.naman14.timber.utils.NavigationUtils.navigateToAlbum(Activity, long, Pair<View, String>);0;0.4444;9;2;12.35;1843.5777;0.0501;33;23;149.2775;11;0.0;0;62.0664;0;1;7;0;3
com.naman14.timber.utils.NavigationUtils.navigateToArtist(Activity, long, Pair<View, String>);0;0.4444;9;2;12.35;1843.5777;0.0501;33;23;149.2775;11;0.0;0;62.0664;0;1;7;0;3
com.naman14.timber.utils.NavigationUtils.navigateToEqualizer(Activity);0;0.75;4;1;6.25;356.9395;0.0168;15;14;57.1103;8;0.0;0;67.9121;1;2;2;0;1
com.naman14.timber.utils.NavigationUtils.navigateToNowplaying(Activity, boolean);0;1.0;1;0;6.0;219.2473;0.0121;11;10;36.5412;4;0.0;0;75.9694;0;1;2;0;2
com.naman14.timber.utils.NavigationUtils.navigateToPlaylistDetail(Activity, String, long, String, int, long, ArrayList<Pair>);1;0.4545;11;1;20.7;7188.7155;0.1242;64;43;347.2809;16;0.0;0;55.7982;1;3;15;0;7
com.naman14.timber.utils.NavigationUtils.navigateToSearch(Activity);0;0.6667;3;2;7.875;466.2554;0.02;16;13;59.207;6;0.0;0;70.6259;0;1;4;0;1
com.naman14.timber.utils.NavigationUtils.navigateToSettings(Activity);0;1.0;2;1;6.6667;299.8174;0.0149;13;11;44.9726;5;0.0;0;73.2452;0;1;3;0;1
com.naman14.timber.utils.PreferencesUtility.PreferencesUtility(Context);0;1.0;1;0;2.6667;59.8902;0.0051;8;7;22.4588;4;1.0;0;77.467;0;1;3;0;1
com.naman14.timber.utils.PreferencesUtility.alwaysLoadAlbumImagesFromLastfm();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.didNowplayingThemeChanged();0;1.0;1;0;2.5;60.0;0.0051;8;8;24.0;3;1.0;0;79.9278;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.fullUnlocked();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getAlbumSongSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;4;0.6667;0;77.9128;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getAlbumSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;3;0.6667;0;80.6382;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getArtistAlbumSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;4;0.6667;0;77.9128;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getArtistSongSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;4;0.6667;0;77.9128;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getArtistSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;3;0.6667;0;80.6382;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getInstance(Context);1;1.0;1;0;6.6667;322.8803;0.0157;14;11;48.432;6;1.0;0;71.1601;1;2;2;0;1
com.naman14.timber.utils.PreferencesUtility.getLastAddedCutoff();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getLastFolder();0;1.0;3;1;2.5;60.0;0.0051;8;8;24.0;3;0.6667;0;79.9278;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getPlaylistView();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getSetAlbumartLockscreen();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getSongSortOrder();0;1.0;1;1;2.0;39.303;0.0039;7;7;19.6515;3;0.6667;0;80.6382;0;1;3;0;0
com.naman14.timber.utils.PreferencesUtility.getStartPageIndex();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getTheme();0;1.0;1;0;1.5;23.2647;0.0027;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.getXPosedTrackselectorEnabled();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.isAlbumsInGrid();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.isArtistsInGrid();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.isGesturesEnabled();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.lastOpenedIsStartPagePreference();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.loadArtistAndAlbumImages();3;1.0;4;2;9.8182;1598.8735;0.0456;36;23;162.8482;11;0.7143;0;61.5956;2;5;8;0;0
com.naman14.timber.utils.PreferencesUtility.pauseEnabledOnDetach();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.setAlbumSongSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setAlbumSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setAlbumsInGrid(boolean);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setArtistAlbumSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setArtistSongSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setArtistSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setArtistsInGrid(boolean);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setFullUnlocked(boolean);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setLastAddedCutoff(long);0;0.6667;3;0;3.0;85.588;0.0065;9;9;28.5293;4;1.0;0;76.7337;0;1;3;0;1
com.naman14.timber.utils.PreferencesUtility.setLastOpenedAsStartPagePreference(boolean);0;0.6667;3;0;4.375;181.6202;0.0107;12;11;41.5132;5;1.0;0;73.46;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setNowPlayingThemeChanged(boolean);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setOnSharedPreferenceChangeListener(OnSharedPreferenceChangeListener);0;1.0;1;0;1.5;17.4145;0.0022;5;5;11.6096;3;1.0;0;82.3002;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setPlaylistView(int);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setSongSortOrder(String);0;0.0;0;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;2;0;1
com.naman14.timber.utils.PreferencesUtility.setSortOrder(String, String);0;0.6667;3;0;3.75;161.944;0.0099;13;10;43.1851;5;1.0;0;73.3151;0;1;4;0;2
com.naman14.timber.utils.PreferencesUtility.setStartPageIndex(int);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.setToggleShowAutoPlaylist(boolean);0;0.6667;3;0;4.375;196.7552;0.0113;13;11;44.9726;5;1.0;0;73.2452;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.showAutoPlaylist();0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;1.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.PreferencesUtility.storeLastFolder(String);0;0.6667;3;0;3.125;99.0602;0.0071;10;9;31.6993;5;1.0;0;74.3102;0;1;4;0;1
com.naman14.timber.utils.PreferencesUtility.updateService(Bundle);1;0.75;4;1;10.5;798.0;0.0287;19;16;76.0;7;0.5;0;68.3023;0;2;4;0;1
com.naman14.timber.utils.SlideTrackSwitcher.SlideTrackSwitcher();0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;2;0.0;0;∞;0;1;0;0;0
com.naman14.timber.utils.SlideTrackSwitcher.attach(View);0;0.5;2;0;5.0;190.1955;0.011;12;9;38.0391;5;1.0;0;73.691;0;1;3;0;1
com.naman14.timber.utils.SlideTrackSwitcher.onClick();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;2;0.0;0;91.3255;0;1;0;0;0
com.naman14.timber.utils.SlideTrackSwitcher.onSwipeBottom();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;2;0.0;0;91.3255;0;1;0;0;0
com.naman14.timber.utils.SlideTrackSwitcher.onSwipeLeft();0;1.0;1;0;0.0;0.0;0.0;3;3;4.7549;3;0.0;0;85.3765;0;1;0;0;0
com.naman14.timber.utils.SlideTrackSwitcher.onSwipeRight();0;1.0;2;0;2.0;31.0196;0.0033;6;6;15.5098;3;1.0;0;81.3571;0;1;1;0;0
com.naman14.timber.utils.SlideTrackSwitcher.onSwipeTop();0;0.0;0;0;0.0;0.0;0.0;2;2;2.0;2;0.0;0;91.3255;0;1;0;0;0
com.naman14.timber.utils.SlideTrackSwitcher.onTouch(View, MotionEvent);0;1.0;1;0;2.0;31.0196;0.0033;6;6;15.5098;4;1.0;0;78.6317;0;1;2;0;2
com.naman14.timber.utils.SlideTrackSwitcher.SwipeListener.onDoubleTap(MotionEvent);0;1.0;1;0;2.0;23.2193;0.0027;5;5;11.6096;5;0.0;0;77.4608;0;1;0;0;1
com.naman14.timber.utils.SlideTrackSwitcher.SwipeListener.onDown(MotionEvent);0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;4;0.0;0;80.5432;0;1;0;0;1
com.naman14.timber.utils.SlideTrackSwitcher.SwipeListener.onFling(MotionEvent, MotionEvent, float, float);3;0.5;8;1;18.2692;6302.8846;0.1137;69;32;345.0;29;0.0;0;50.0339;4;9;10;0;4
com.naman14.timber.utils.SlideTrackSwitcher.SwipeListener.onSingleTapConfirmed(MotionEvent);0;1.0;2;0;3.0;58.9545;0.005;7;7;19.6515;5;0.0;0;75.7988;0;1;1;0;1
com.naman14.timber.utils.SortOrder.SortOrder();0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;5;0.0;0;∞;0;1;0;0;0
com.naman14.timber.utils.TimberUtils.clearLastAdded(Context);0;0.6667;3;0;3.0;58.9545;0.005;7;7;19.6515;4;0.0;0;77.9128;0;1;1;0;1
com.naman14.timber.utils.TimberUtils.clearRecent(Context);0;0.5;2;0;2.5;38.7744;0.0038;6;6;15.5098;3;0.0;0;81.3571;0;1;1;0;1
com.naman14.timber.utils.TimberUtils.clearTopTracks(Context);0;0.5;2;0;2.5;38.7744;0.0038;6;6;15.5098;3;0.0;0;81.3571;0;1;1;0;1
com.naman14.timber.utils.TimberUtils.createEffectsIntent();0;1.0;2;1;4.6667;170.5256;0.0103;11;10;36.5412;5;0.0;0;73.8554;0;1;3;0;0
com.naman14.timber.utils.TimberUtils.deleteTracks(Context, long[]);2;0.44;24;7;54.5769;45673.6723;0.4259;137;69;836.8679;56;0.0;1;41.1241;4;8;17;3;2
com.naman14.timber.utils.TimberUtils.getActionBarHeight(Context);0;0.8;5;2;7.5;600.0;0.0237;20;16;80.0;7;0.0;0;68.2396;0;1;5;0;1
com.naman14.timber.utils.TimberUtils.getAlbumArtForFile(String);0;0.5;2;1;4.0;126.797;0.0084;10;9;31.6993;5;0.0;0;74.3102;0;1;3;0;1
com.naman14.timber.utils.TimberUtils.getAlbumArtUri(long);0;1.0;2;0;3.0;72.0;0.0058;8;8;24.0;3;0.0;0;79.9278;0;1;1;0;1
com.naman14.timber.utils.TimberUtils.getBlackWhiteColor(int);1;0.3333;3;1;8.4;1155.4106;0.0367;30;24;137.5489;6;0.0;0;67.9709;1;2;4;0;1
com.naman14.timber.utils.TimberUtils.getIPAddress(boolean);3;0.5;8;0;17.5;4637.5;0.0927;53;32;265.0;25;0.0;2;52.2423;6;9;8;2;1
com.naman14.timber.utils.TimberUtils.getSongCountForPlaylist(Context, long);2;0.6667;6;1;15.0;2613.4286;0.0632;38;24;174.2286;15;0.5;0;58.5087;2;3;6;0;2
com.naman14.timber.utils.TimberUtils.getSongUri(Context, long);1;0.6;10;4;18.2;4986.9097;0.0973;53;36;274.006;24;0.0;0;52.6752;1;3;11;0;2
com.naman14.timber.utils.TimberUtils.hasEffectsPanel(Activity);0;0.6667;2;1;4.5;233.1277;0.0126;14;13;51.8062;5;0.0;0;72.7963;0;1;3;0;1
com.naman14.timber.utils.TimberUtils.isJellyBean();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.isJellyBeanMR1();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.isJellyBeanMR2();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.isLollipop();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.isMarshmallow();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.isOreo();0;0.0;0;2;2.5;49.1287;0.0045;7;7;19.6515;3;0.0;0;80.6382;0;1;2;0;0
com.naman14.timber.utils.TimberUtils.makeCombinedString(Context, String, String);0;1.0;3;1;3.5;200.7579;0.0114;16;12;57.3594;5;0.0;0;72.458;0;1;5;0;3
com.naman14.timber.utils.TimberUtils.makeLabel(Context, int, int);0;1.0;2;0;4.6667;232.535;0.0126;15;10;49.8289;4;0.0;0;75.0319;0;1;3;0;3
com.naman14.timber.utils.TimberUtils.makeShortTimeString(Context, long);0;1.0;3;1;9.5;1354.9245;0.0408;33;20;142.6236;10;0.0;0;63.0225;0;2;7;0;2
com.naman14.timber.utils.TimberUtils.removeFromPlaylist(Context, long, long);0;1.0;4;1;5.5;560.7264;0.0227;24;19;101.9503;8;0.0;0;66.2657;0;1;6;0;3
com.naman14.timber.utils.TimberUtils.shareTrack(Context, long);0;0.5;5;1;9.625;1073.0507;0.0349;25;22;111.4858;10;0.0;0;63.7714;1;2;6;0;2
com.naman14.timber.utils.TimberUtils.showDeleteDialog(Context, String, long[], BaseQueueAdapter, int);0;0.6667;3;0;15.4545;3598.548;0.0783;47;31;232.8472;23;0.0;0;53.7321;2;1;1;0;N/A
com.naman14.timber.utils.TimberUtils.showDeleteDialog(Context, String, long[], BaseSongAdapter, int);0;0.6667;3;0;15.4545;3598.548;0.0783;47;31;232.8472;23;0.0;0;53.7321;2;1;1;0;N/A
com.naman14.timber.utils.TimberUtils.IdType.IdType(int);0;0.0;0;0;1.0;8.0;0.0013;4;4;8.0;3;1.0;0;83.2686;0;1;2;0;1
com.naman14.timber.utils.TimberUtils.IdType.getTypeById(int);1;0.0;0;0;8.25;547.9414;0.0223;17;15;66.4171;8;1.0;1;67.4118;2;3;3;1;1
com.naman14.timber.utils.TimberUtils.IdType.valueOf(String);0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;1
com.naman14.timber.utils.TimberUtils.IdType.values();0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;0
com.naman14.timber.utils.TimberUtils.PlaylistType.PlaylistType(long, int);0;0.0;0;0;1.0;15.5098;0.0021;6;6;15.5098;4;1.0;0;78.6317;0;1;4;0;2
com.naman14.timber.utils.TimberUtils.PlaylistType.getTypeById(long);1;0.0;0;0;5.0;250.9474;0.0133;14;12;50.1895;8;1.0;1;68.2561;2;3;3;1;1
com.naman14.timber.utils.TimberUtils.PlaylistType.valueOf(String);0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;1
com.naman14.timber.utils.TimberUtils.PlaylistType.values();0;0.0;0;0;0.0;NaN;NaN;0;0;NaN;0;0.0;0;0.0;-1;1;0;0;0
com.naman14.timber.widgets.BaseRecyclerView.BaseRecyclerView(Context);0;1.0;1;0;1.5;12.0;0.0017;4;4;8.0;3;0.0;0;83.2686;0;1;1;0;1
com.naman14.timber.widgets.BaseRecyclerView.BaseRecyclerView(Context, AttributeSet);0;1.0;1;0;1.5;17.4145;0.0022;5;5;11.6096;3;0.0;0;82.3002;0;1;2;0;2
com.naman14.timber.widgets.BaseRecyclerView.BaseRecyclerView(Context, AttributeSet, int);0;1.0;1;0;2.0;39.303;0.0039;7;7;19.6515;3;0.0;0;80.6382;0;1;3;0;3
com.naman14.timber.widgets.BaseRecyclerView.setAdapter(Adapter);1;1.0;3;0;8.0;387.4563;0.0177;14;11;48.432;8;1.0;0;68.4347;1;2;2;0;1
com.naman14.timber.widgets.BaseRecyclerView.setEmptyView(Context, View, String);0;0.4444;9;1;10.5;1179.8864;0.0372;26;20;112.3701;9;0.5;0;64.8355;0;1;6;0;3
com.naman14.timber.widgets.BubbleTextGetter.getTextToShowInBubble(int);0;0.0;0;0;0.0;0.0;0.0;1;1;0.0;0;0.0;0;0.0;N/A;1;N/A;0;1
com.naman14.timber.widgets.CircleImageView.CircleImageView(Context);0;0.5;1;0;2.0;23.2193;0.0027;5;5;11.6096;4;0.0;0;79.5748;0;1;1;0;1
com.naman14.timber.widgets.CircleImageView.CircleImageView(Context, AttributeSet);0;0.0;0;0;1.5;23.2647;0.0027;6;6;15.5098;3;0.0;0;81.3571;0;1;2;0;2
com.naman14.timber.widgets.CircleImageView.CircleImageView(Context, AttributeSet, int);0;0.4286;6;1;7.0;1007.7168;0.0335;31;25;143.9595;9;0.6;0;64.0925;0;1;14;0;3
com.naman14.timber.widgets.CircleImageView.getBitmapFromDrawable(Drawable);1;0.5;8;0;29.1429;6413.7075;0.1151;48;24;220.0782;22;1.0;0;54.0983;2;5;5;0;1
com.naman14.timber.widgets.CircleImageView.getBorderColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.widgets.CircleImageView.getBorderWidth();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.widgets.CircleImageView.getScaleType();0;0.0;0;0;1.0;4.7549;0.0009;3;3;4.7549;4;1.0;0;82.6511;0;1;1;0;0
com.naman14.timber.widgets.CircleImageView.init();1;0.5;1;0;3.6;149.4474;0.0094;12;11;41.5132;8;1.0;0;68.9141;1;2;3;0;0
com.naman14.timber.widgets.CircleImageView.isBorderOverlay();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.widgets.CircleImageView.onDraw(Canvas);1;0.75;4;0;7.9444;1064.3948;0.0347;31;20;133.9798;10;1.0;0;63.167;1;3;6;0;1
com.naman14.timber.widgets.CircleImageView.onSizeChanged(int, int, int, int);0;0.5;1;0;3.0;129.5552;0.0085;13;10;43.1851;5;0.0;0;73.3151;0;1;4;0;4
com.naman14.timber.widgets.CircleImageView.setAdjustViewBounds(boolean);1;0.0;0;0;3.0;72.0;0.0058;8;8;24.0;6;0.0;0;73.2679;1;2;1;0;1
com.naman14.timber.widgets.CircleImageView.setBorderColor(int);1;1.0;2;0;8.0;387.4563;0.0177;14;11;48.432;8;1.0;0;68.4347;1;2;3;0;1
com.naman14.timber.widgets.CircleImageView.setBorderColorResource(int);0;0.6667;2;0;3.0;58.9545;0.005;7;7;19.6515;3;0.0;0;80.6382;0;1;1;0;1
com.naman14.timber.widgets.CircleImageView.setBorderOverlay(boolean);1;0.0;0;0;7.0;244.0842;0.013;11;9;34.8692;7;1.0;0;70.7484;1;2;2;0;1
com.naman14.timber.widgets.CircleImageView.setBorderWidth(int);1;0.0;0;0;7.0;244.0842;0.013;11;9;34.8692;7;1.0;0;70.7484;1;2;2;0;1
com.naman14.timber.widgets.CircleImageView.setColorFilter(ColorFilter);1;1.0;2;0;7.0;302.2955;0.015;13;10;43.1851;9;1.0;0;67.6534;1;2;3;0;1
com.naman14.timber.widgets.CircleImageView.setImageBitmap(Bitmap);0;0.5;1;0;3.75;84.2206;0.0064;8;7;22.4588;6;1.0;0;73.6258;0;1;2;0;1
com.naman14.timber.widgets.CircleImageView.setImageDrawable(Drawable);0;0.3333;1;0;4.5;121.5;0.0082;9;8;27.0;6;1.0;0;73.1178;0;1;2;0;1
com.naman14.timber.widgets.CircleImageView.setImageResource(int);0;0.25;2;0;4.0;132.8771;0.0087;10;10;33.2193;6;1.0;0;72.3928;0;1;2;0;1
com.naman14.timber.widgets.CircleImageView.setImageURI(Uri);0;0.25;2;0;3.5;99.8526;0.0072;9;9;28.5293;6;1.0;0;72.8924;0;1;2;0;1
com.naman14.timber.widgets.CircleImageView.setScaleType(ScaleType);1;1.0;1;0;4.6667;170.5256;0.0103;11;10;36.5412;6;1.0;0;72.035;1;2;2;0;1
com.naman14.timber.widgets.CircleImageView.setup();1;0.2941;16;2;28.4762;13286.5765;0.187;84;47;466.5855;27;0.8824;0;49.9057;1;4;17;0;0
com.naman14.timber.widgets.CircleImageView.updateShaderMatrix();1;0.5;6;1;24.8462;9021.8845;0.1445;74;30;363.1099;16;0.7143;0;55.7156;1;2;10;0;0
com.naman14.timber.widgets.CircularSeekBar.CircularSeekBar(Context);0;0.5;1;0;2.0;39.303;0.0039;7;7;19.6515;4;0.0;0;77.9128;0;1;1;0;1
com.naman14.timber.widgets.CircularSeekBar.CircularSeekBar(Context, AttributeSet);0;0.5;1;0;2.6667;59.8902;0.0051;8;7;22.4588;4;0.0;0;77.467;0;1;2;0;2
com.naman14.timber.widgets.CircularSeekBar.CircularSeekBar(Context, AttributeSet, int);0;0.5;1;0;4.1667;125.0;0.0083;10;8;30.0;4;0.0;0;76.5239;0;1;3;0;3
com.naman14.timber.widgets.CircularSeekBar.calculatePointerAngle();0;0.0;0;0;4.5;308.3957;0.0152;18;14;68.5324;9;1.0;0;66.3529;0;1;6;0;0
com.naman14.timber.widgets.CircularSeekBar.calculatePointerXYPosition();1;0.5;2;0;7.5;750.0;0.0275;25;16;100.0;8;1.0;0;66.2028;1;2;5;0;0
com.naman14.timber.widgets.CircularSeekBar.calculateProgressDegrees();0;0.0;0;0;4.5;209.2815;0.0117;14;10;46.507;8;1.0;0;68.5641;0;2;3;0;0
com.naman14.timber.widgets.CircularSeekBar.calculateTotalDegrees();1;0.0;0;0;5.4;298.8949;0.0149;16;11;55.3509;10;1.0;0;65.9068;1;2;3;0;0
com.naman14.timber.widgets.CircularSeekBar.getCircleColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getCircleFillColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getCircleProgressColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getMax();0;0.0;0;0;2.0;23.2193;0.0027;5;5;11.6096;8;1.0;0;73.0082;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getPointerAlpha();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getPointerAlphaOnTouch();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getPointerColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getPointerHaloColor();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;8;1.0;0;73.9766;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.getProgress();0;1.0;1;0;3.5;145.2961;0.0092;12;11;41.5132;9;1.0;0;67.8915;0;1;4;0;0
com.naman14.timber.widgets.CircularSeekBar.init(AttributeSet, int);0;0.6;3;1;5.4;308.3957;0.0152;15;14;57.1103;6;0.0;0;70.7308;0;1;4;0;2
com.naman14.timber.widgets.CircularSeekBar.initAttributes(TypedArray);1;0.3333;6;1;19.1667;26382.3718;0.2954;211;92;1376.4716;80;0.6769;0;36.1365;2;16;67;0;1
com.naman14.timber.widgets.CircularSeekBar.initPaints();0;0.1;10;4;22.2;13941.3228;0.1931;118;40;627.9875;44;0.7826;0;44.5633;0;1;23;0;0
com.naman14.timber.widgets.CircularSeekBar.initPaths();0;1.0;1;0;3.3333;177.1695;0.0105;16;10;53.1508;9;1.0;0;67.1108;0;1;6;0;0
com.naman14.timber.widgets.CircularSeekBar.initRects();0;1.0;1;0;3.3333;93.5785;0.0069;10;7;28.0735;6;1.0;0;72.8924;0;1;3;0;0
com.naman14.timber.widgets.CircularSeekBar.isLockEnabled();0;0.0;0;0;1.5;12.0;0.0017;4;4;8.0;3;1.0;0;83.2686;0;1;1;0;0
com.naman14.timber.widgets.CircularSeekBar.onDraw(Canvas);1;0.3333;6;0;14.3684;4526.0526;0.0912;63;32;315.0;14;1.0;0;57.412;1;2;15;0;1
com.naman14.timber.widgets.CircularSeekBar.onMeasure(int, int);2;0.2857;6;0;26.5;11395.0;0.1688;86;32;430.0;30;1.0;0;49.0976;2;6;15;0;2
